BidID,Price,Quantity,Period,ParentBidID,AR,Location,FC,x_solution,y_solution,cleared_volume,z_solution,pi_star,delta_star,consumer_surplus,producer_surplus
9118,11.001,60.0,18,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9119,11.001,35.0,18,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9120,11.001,35.0,18,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9121,11.001,20.0,18,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9122,11.001,55.0,18,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9123,11.001,90.0,19,85,0.6,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9124,11.001,60.0,19,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9125,11.001,35.0,19,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9126,11.001,35.0,19,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9127,11.001,20.0,19,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9128,11.001,55.0,19,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9129,11.001,90.0,20,85,0.6,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9130,11.001,60.0,20,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9131,11.001,35.0,20,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9132,11.001,35.0,20,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9133,11.001,20.0,20,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9134,11.001,55.0,20,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9135,11.001,90.0,21,85,0.6,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9136,11.001,60.0,21,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9137,11.001,35.0,21,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9138,11.001,35.0,21,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9139,11.001,20.0,21,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9140,11.001,55.0,21,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9141,11.001,90.0,22,85,0.6,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9142,11.001,60.0,22,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9143,11.001,35.0,22,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9144,11.001,35.0,22,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9145,11.001,20.0,22,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9146,11.001,55.0,22,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,27.075,0,0.0,0.0
9147,11.001,90.0,23,85,0.6,2,29.6,0.0,-0.0,0.0,1.0,49.005,0,0.0,0.0
9148,11.001,60.0,23,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,49.005,0,0.0,0.0
9149,11.001,35.0,23,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,49.005,0,0.0,0.0
9150,11.001,35.0,23,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,49.005,0,0.0,0.0
9151,11.001,20.0,23,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,49.005,0,0.0,0.0
9152,11.001,55.0,23,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,49.005,0,0.0,0.0
9153,11.001,90.0,24,85,0.6,2,29.6,0.0,-0.0,0.0,1.0,37.125,0,0.0,0.0
9154,11.001,60.0,24,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,37.125,0,0.0,0.0
9155,11.001,35.0,24,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,37.125,0,0.0,0.0
9156,11.001,35.0,24,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,37.125,0,0.0,0.0
9157,11.001,20.0,24,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,37.125,0,0.0,0.0
9158,11.001,55.0,24,85,0.0,2,29.6,0.0,-0.0,0.0,1.0,37.125,0,0.0,0.0
9159,33.075,255.0,1,86,0.6,2,76.5,0.0,-0.0,0.0,1.0,37.125,0,0.0,0.0
9160,3375.375,30.0,1,86,0.0,2,76.5,1.0,1.0,30.0,1.0,37.125,0.0,100147.5,0.0
9161,341.625,30.0,1,86,0.0,2,76.5,1.0,1.0,30.0,1.0,37.125,0.0,9135.0,0.0
9162,3607.125,30.0,1,86,0.0,2,76.5,1.0,1.0,30.0,1.0,37.125,0.0,107100.0,0.0
9163,36.855,25.0,1,86,0.0,2,76.5,0.0,-0.0,0.0,1.0,37.125,0,0.0,0.0
9164,49.005,22.0,1,86,0.0,2,76.5,-0.0,-0.0,-0.0,1.0,37.125,0,0.0,0.0
9165,33.075,255.0,2,86,0.6,2,76.5,0.0,-0.0,0.0,1.0,54.375,0,0.0,0.0
9166,3375.375,30.0,2,86,0.0,2,76.5,1.0,1.0,30.0,1.0,54.375,0.0,99630.0,0.0
9167,341.175,30.0,2,86,0.0,2,76.5,1.0,1.0,30.0,1.0,54.375,0.0,8604.0,0.0
9168,3598.125,30.0,2,86,0.0,2,76.5,1.0,1.0,30.0,1.0,54.375,0.0,106312.5,0.0
9169,36.072,25.0,2,86,0.0,2,76.5,0.0,-0.0,0.0,1.0,54.375,0,0.0,0.0
9170,49.005,22.0,2,86,0.0,2,76.5,0.0,-0.0,0.0,1.0,54.375,0,0.0,0.0
9171,33.075,255.0,3,86,0.6,2,76.5,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9172,3375.375,30.0,3,86,0.0,2,76.5,1.0,1.0,30.0,1.0,150.075,0.0,96759.0,0.0
9173,34.095,30.0,3,86,0.0,2,76.5,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9174,3593.625,30.0,3,86,0.0,2,76.5,1.0,1.0,30.0,1.0,150.075,0.0,103306.5,0.0
9175,366.525,25.0,3,86,0.0,2,76.5,1.0,1.0,25.0,1.0,150.075,0.0,5411.25,0.0
9176,49.005,22.0,3,86,0.0,2,76.5,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9177,33.075,255.0,4,86,0.6,2,76.5,0.0,-0.0,0.0,1.0,37.125,0,0.0,0.0
9178,3375.375,30.0,4,86,0.0,2,76.5,1.0,1.0,30.0,1.0,37.125,0.0,100147.5,0.0
9179,341.475,30.0,4,86,0.0,2,76.5,1.0,1.0,30.0,1.0,37.125,0.0,9130.5,0.0
9180,3604.125,30.0,4,86,0.0,2,76.5,1.0,1.0,30.0,1.0,37.125,0.0,107010.0,0.0
9181,36.081,25.0,4,86,0.0,2,76.5,0.0,-0.0,0.0,1.0,37.125,0,0.0,0.0
9182,49.005,22.0,4,86,0.0,2,76.5,-0.0,-0.0,-0.0,1.0,37.125,0,0.0,0.0
9183,33.075,255.0,5,86,0.6,2,76.5,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9184,3375.375,30.0,5,86,0.0,2,76.5,1.0,1.0,30.0,1.0,150.075,0.0,96759.0,0.0
9185,34.155,30.0,5,86,0.0,2,76.5,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9186,3605.625,30.0,5,86,0.0,2,76.5,1.0,1.0,30.0,1.0,150.075,0.0,103666.5,0.0
9187,368.325,25.0,5,86,0.0,2,76.5,1.0,1.0,25.0,1.0,150.075,0.0,5456.25,0.0
9188,49.005,22.0,5,86,0.0,2,76.5,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9189,33.075,255.0,6,86,0.6,2,76.5,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9190,3375.375,30.0,6,86,0.0,2,76.5,1.0,1.0,30.0,1.0,150.075,0.0,96759.0,0.0
9191,341.325,30.0,6,86,0.0,2,76.5,1.0,1.0,30.0,1.0,150.075,0.0,5737.5,0.0
9192,3601.125,30.0,6,86,0.0,2,76.5,1.0,1.0,30.0,1.0,150.075,0.0,103531.5,0.0
9193,36.765,25.0,6,86,0.0,2,76.5,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9194,49.005,22.0,6,86,0.0,2,76.5,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9195,33.075,255.0,7,86,0.6,2,76.5,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9196,3375.375,30.0,7,86,0.0,2,76.5,1.0,1.0,30.0,1.0,150.075,0.0,96759.0,0.0
9197,3411.375,30.0,7,86,0.0,2,76.5,1.0,1.0,30.0,1.0,150.075,0.0,97839.0,0.0
9198,3597.375,30.0,7,86,0.0,2,76.5,1.0,1.0,30.0,1.0,150.075,0.0,103419.0,0.0
9199,3670.875,25.0,7,86,0.0,2,76.5,1.0,1.0,25.0,1.0,150.075,0.0,88020.0,0.0
9200,49.005,22.0,7,86,0.0,2,76.5,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9201,33.075,255.0,8,86,0.6,2,76.5,0.0,-0.0,0.0,1.0,67.005,0,0.0,0.0
9202,3375.375,30.0,8,86,0.0,2,76.5,1.0,1.0,30.0,1.0,67.005,0.0,99251.09999999999,0.0
9203,341.475,30.0,8,86,0.0,2,76.5,1.0,1.0,30.0,1.0,67.005,0.0,8234.1,0.0
9204,3604.125,30.0,8,86,0.0,2,76.5,1.0,1.0,30.0,1.0,67.005,0.0,106113.59999999999,0.0
9205,36.081,25.0,8,86,0.0,2,76.5,0.0,-0.0,0.0,1.0,67.005,0,0.0,0.0
9206,49.005,22.0,8,86,0.0,2,76.5,0.0,-0.0,0.0,1.0,67.005,0,0.0,0.0
9207,286.875,255.0,9,86,0.6,2,76.5,1.0,1.0,255.0,1.0,49.005,0.0,60656.85,0.0
9208,286.875,30.0,9,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9209,286.875,30.0,9,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9210,286.875,30.0,9,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9211,286.875,25.0,9,86,0.0,2,76.5,1.0,1.0,25.0,1.0,49.005,0.0,5946.75,0.0
9212,49.005,22.0,9,86,0.0,2,76.5,1.0,1.0,22.0,1.0,49.005,0.0,0.0,0.0
9213,286.875,255.0,10,86,0.6,2,76.5,1.0,1.0,255.0,1.0,49.005,0.0,60656.85,0.0
9214,286.875,30.0,10,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9215,286.875,30.0,10,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9216,286.875,30.0,10,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9217,286.875,25.0,10,86,0.0,2,76.5,1.0,1.0,25.0,1.0,49.005,0.0,5946.75,0.0
9218,49.005,22.0,10,86,0.0,2,76.5,1.0e-5,1.0,0.00022,1.0,49.005,0.0,0.0,0.0
9219,286.875,255.0,11,86,0.6,2,76.5,1.0,1.0,255.0,1.0,49.005,0.0,60656.85,0.0
9220,286.875,30.0,11,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9221,286.875,30.0,11,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9222,286.875,30.0,11,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9223,286.875,25.0,11,86,0.0,2,76.5,1.0,1.0,25.0,1.0,49.005,0.0,5946.75,0.0
9224,49.005,22.0,11,86,0.0,2,76.5,0.1036363636363624,1.0,2.2799999999999727,1.0,49.005,0.0,0.0,0.0
9225,286.875,255.0,12,86,0.6,2,76.5,1.0,1.0,255.0,1.0,49.00500000000001,0.0,60656.85,0.0
9226,286.875,30.0,12,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.00500000000001,0.0,7136.1,0.0
9227,286.875,30.0,12,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.00500000000001,0.0,7136.1,0.0
9228,286.875,30.0,12,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.00500000000001,0.0,7136.1,0.0
9229,286.875,25.0,12,86,0.0,2,76.5,1.0,1.0,25.0,1.0,49.00500000000001,0.0,5946.75,0.0
9230,49.005,22.0,12,86,0.0,2,76.5,1.0,1.0,22.0,1.0,49.00500000000001,0.0,-1.5631940186722204e-13,0.0
9231,286.875,255.0,13,86,0.6,2,76.5,1.0,1.0,255.0,1.0,49.00500000000001,0.0,60656.85,0.0
9232,286.875,30.0,13,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.00500000000001,0.0,7136.1,0.0
9233,286.875,30.0,13,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.00500000000001,0.0,7136.1,0.0
9234,286.875,30.0,13,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.00500000000001,0.0,7136.1,0.0
9235,286.875,25.0,13,86,0.0,2,76.5,1.0,1.0,25.0,1.0,49.00500000000001,0.0,5946.75,0.0
9236,49.005,22.0,13,86,0.0,2,76.5,1.0,1.0,22.0,1.0,49.00500000000001,0.0,-1.5631940186722204e-13,0.0
9237,286.875,255.0,14,86,0.6,2,76.5,1.0,1.0,255.0,1.0,37.125,0.0,63686.25,0.0
9238,286.875,30.0,14,86,0.0,2,76.5,1.0,1.0,30.0,1.0,37.125,0.0,7492.5,0.0
9239,286.875,30.0,14,86,0.0,2,76.5,1.0,1.0,30.0,1.0,37.125,0.0,7492.5,0.0
9240,286.875,30.0,14,86,0.0,2,76.5,1.0,1.0,30.0,1.0,37.125,0.0,7492.5,0.0
9241,286.875,25.0,14,86,0.0,2,76.5,1.0,1.0,25.0,1.0,37.125,0.0,6243.75,0.0
9242,49.005,22.0,14,86,0.0,2,76.5,1.0,1.0,22.0,1.0,37.125,0.0,261.36000000000007,0.0
9243,286.875,255.0,15,86,0.6,2,76.5,1.0,1.0,255.0,1.0,49.005,0.0,60656.85,0.0
9244,286.875,30.0,15,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9245,286.875,30.0,15,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9246,286.875,30.0,15,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9247,286.875,25.0,15,86,0.0,2,76.5,1.0,1.0,25.0,1.0,49.005,0.0,5946.75,0.0
9248,49.005,22.0,15,86,0.0,2,76.5,1.0e-5,1.0,0.00022,1.0,49.005,0.0,0.0,0.0
9249,286.875,255.0,16,86,0.6,2,76.5,1.0,1.0,255.0,1.0,27.075,0.0,66249.0,0.0
9250,286.875,30.0,16,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9251,286.875,30.0,16,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9252,286.875,30.0,16,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9253,286.875,25.0,16,86,0.0,2,76.5,1.0,1.0,25.0,1.0,27.075,0.0,6495.0,0.0
9254,49.005,22.0,16,86,0.0,2,76.5,1.0,1.0,22.0,1.0,27.075,0.0,482.4600000000001,0.0
9255,286.875,255.0,17,86,0.6,2,76.5,1.0,1.0,255.0,1.0,27.075,0.0,66249.0,0.0
9256,286.875,30.0,17,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9257,286.875,30.0,17,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9258,286.875,30.0,17,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9259,286.875,25.0,17,86,0.0,2,76.5,1.0,1.0,25.0,1.0,27.075,0.0,6495.0,0.0
9260,49.005,22.0,17,86,0.0,2,76.5,1.0,1.0,22.0,1.0,27.075,0.0,482.4600000000001,0.0
9261,286.875,255.0,18,86,0.6,2,76.5,1.0,1.0,255.0,1.0,27.075,0.0,66249.0,0.0
9262,286.875,30.0,18,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9263,286.875,30.0,18,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9264,286.875,30.0,18,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9265,286.875,25.0,18,86,0.0,2,76.5,1.0,1.0,25.0,1.0,27.075,0.0,6495.0,0.0
9266,49.005,22.0,18,86,0.0,2,76.5,1.0,1.0,22.0,1.0,27.075,0.0,482.4600000000001,0.0
9267,286.875,255.0,19,86,0.6,2,76.5,1.0,1.0,255.0,1.0,27.075,0.0,66249.0,0.0
9268,286.875,30.0,19,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9269,286.875,30.0,19,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9270,286.875,30.0,19,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9271,286.875,25.0,19,86,0.0,2,76.5,1.0,1.0,25.0,1.0,27.075,0.0,6495.0,0.0
9272,49.005,22.0,19,86,0.0,2,76.5,1.0,1.0,22.0,1.0,27.075,0.0,482.4600000000001,0.0
9273,286.875,255.0,20,86,0.6,2,76.5,1.0,1.0,255.0,1.0,27.075,0.0,66249.0,0.0
9274,286.875,30.0,20,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9275,286.875,30.0,20,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9276,286.875,30.0,20,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9277,286.875,25.0,20,86,0.0,2,76.5,1.0,1.0,25.0,1.0,27.075,0.0,6495.0,0.0
9278,49.005,22.0,20,86,0.0,2,76.5,1.0,1.0,22.0,1.0,27.075,0.0,482.4600000000001,0.0
9279,286.875,255.0,21,86,0.6,2,76.5,1.0,1.0,255.0,1.0,27.075,0.0,66249.0,0.0
9280,286.875,30.0,21,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9281,286.875,30.0,21,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9282,286.875,30.0,21,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9283,286.875,25.0,21,86,0.0,2,76.5,1.0,1.0,25.0,1.0,27.075,0.0,6495.0,0.0
9284,49.005,22.0,21,86,0.0,2,76.5,1.0,1.0,22.0,1.0,27.075,0.0,482.4600000000001,0.0
9285,286.875,255.0,22,86,0.6,2,76.5,1.0,1.0,255.0,1.0,27.075,0.0,66249.0,0.0
9286,286.875,30.0,22,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9287,286.875,30.0,22,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9288,286.875,30.0,22,86,0.0,2,76.5,1.0,1.0,30.0,1.0,27.075,0.0,7794.0,0.0
9289,286.875,25.0,22,86,0.0,2,76.5,1.0,1.0,25.0,1.0,27.075,0.0,6495.0,0.0
9290,49.005,22.0,22,86,0.0,2,76.5,1.0,1.0,22.0,1.0,27.075,0.0,482.4600000000001,0.0
9291,286.875,255.0,23,86,0.6,2,76.5,1.0,1.0,255.0,1.0,49.005,0.0,60656.85,0.0
9292,286.875,30.0,23,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9293,286.875,30.0,23,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9294,286.875,30.0,23,86,0.0,2,76.5,1.0,1.0,30.0,1.0,49.005,0.0,7136.1,0.0
9295,286.875,25.0,23,86,0.0,2,76.5,1.0,1.0,25.0,1.0,49.005,0.0,5946.75,0.0
9296,49.005,22.0,23,86,0.0,2,76.5,0.3998854545454554,1.0,8.797480000000018,1.0,49.005,0.0,0.0,0.0
9297,286.875,255.0,24,86,0.6,2,76.5,1.0,1.0,255.0,1.0,37.125,0.0,63686.25,0.0
9298,286.875,30.0,24,86,0.0,2,76.5,1.0,1.0,30.0,1.0,37.125,0.0,7492.5,0.0
9299,286.875,30.0,24,86,0.0,2,76.5,1.0,1.0,30.0,1.0,37.125,0.0,7492.5,0.0
9300,286.875,30.0,24,86,0.0,2,76.5,1.0,1.0,30.0,1.0,37.125,0.0,7492.5,0.0
9301,286.875,25.0,24,86,0.0,2,76.5,1.0,1.0,25.0,1.0,37.125,0.0,6243.75,0.0
9302,49.005,22.0,24,86,0.0,2,76.5,1.0,1.0,22.0,1.0,37.125,0.0,261.36000000000007,0.0
9303,33.075,275.0,1,87,0.6,2,77.0,0.0,-0.0,0.0,1.0,37.125,0,0.0,0.0
9304,3375.375,25.0,1,87,0.0,2,77.0,1.0,1.0,25.0,1.0,37.125,0.0,83456.25,0.0
9305,3448.125,20.0,1,87,0.0,2,77.0,1.0,1.0,20.0,1.0,37.125,0.0,68220.0,0.0
9306,3539.625,25.0,1,87,0.0,2,77.0,1.0,1.0,25.0,1.0,37.125,0.0,87562.5,0.0
9307,374.925,25.0,1,87,0.0,2,77.0,1.0,1.0,25.0,1.0,37.125,0.0,8445.0,0.0
9308,49.005,22.0,1,87,0.0,2,77.0,-0.0,-0.0,-0.0,1.0,37.125,0,0.0,0.0
9309,33.075,275.0,2,87,0.6,2,77.0,0.0,-0.0,0.0,1.0,54.375,0,0.0,0.0
9310,3375.375,25.0,2,87,0.0,2,77.0,1.0,1.0,25.0,1.0,54.375,0.0,83025.0,0.0
9311,3454.125,20.0,2,87,0.0,2,77.0,1.0,1.0,20.0,1.0,54.375,0.0,67995.0,0.0
9312,3551.625,25.0,2,87,0.0,2,77.0,1.0,1.0,25.0,1.0,54.375,0.0,87431.25,0.0
9313,376.725,25.0,2,87,0.0,2,77.0,1.0,1.0,25.0,1.0,54.375,0.0,8058.750000000001,0.0
9314,49.005,22.0,2,87,0.0,2,77.0,0.0,-0.0,0.0,1.0,54.375,0,0.0,0.0
9315,33.075,275.0,3,87,0.6,2,77.0,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9316,3375.375,25.0,3,87,0.0,2,77.0,1.0,1.0,25.0,1.0,150.075,0.0,80632.5,0.0
9317,34.053,20.0,3,87,0.0,2,77.0,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9318,3549.375,25.0,3,87,0.0,2,77.0,1.0,1.0,25.0,1.0,150.075,0.0,84982.5,0.0
9319,3763.875,25.0,3,87,0.0,2,77.0,1.0,1.0,25.0,1.0,150.075,0.0,90345.0,0.0
9320,49.005,22.0,3,87,0.0,2,77.0,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9321,33.075,275.0,4,87,0.6,2,77.0,0.0,-0.0,0.0,1.0,37.125,0,0.0,0.0
9322,3375.375,25.0,4,87,0.0,2,77.0,1.0,1.0,25.0,1.0,37.125,0.0,83456.25,0.0
9323,344.775,20.0,4,87,0.0,2,77.0,1.0,1.0,20.0,1.0,37.125,0.0,6153.0,0.0
9324,3538.875,25.0,4,87,0.0,2,77.0,1.0,1.0,25.0,1.0,37.125,0.0,87543.75,0.0
9325,3748.125,25.0,4,87,0.0,2,77.0,1.0,1.0,25.0,1.0,37.125,0.0,92775.0,0.0
9326,49.005,22.0,4,87,0.0,2,77.0,-0.0,-0.0,-0.0,1.0,37.125,0,0.0,0.0
9327,33.075,275.0,5,87,0.6,2,77.0,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9328,3375.375,25.0,5,87,0.0,2,77.0,1.0,1.0,25.0,1.0,150.075,0.0,80632.5,0.0
9329,3451.125,20.0,5,87,0.0,2,77.0,1.0,1.0,20.0,1.0,150.075,0.0,66021.0,0.0
9330,3545.625,25.0,5,87,0.0,2,77.0,1.0,1.0,25.0,1.0,150.075,0.0,84888.75,0.0
9331,375.825,25.0,5,87,0.0,2,77.0,1.0,1.0,25.0,1.0,150.075,0.0,5643.75,0.0
9332,49.005,22.0,5,87,0.0,2,77.0,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9333,33.075,275.0,6,87,0.6,2,77.0,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9334,3375.375,25.0,6,87,0.0,2,77.0,1.0,1.0,25.0,1.0,150.075,0.0,80632.5,0.0
9335,3453.375,20.0,6,87,0.0,2,77.0,1.0,1.0,20.0,1.0,150.075,0.0,66066.0,0.0
9336,3550.125,25.0,6,87,0.0,2,77.0,1.0,1.0,25.0,1.0,150.075,0.0,85001.25,0.0
9337,37.065,25.0,6,87,0.0,2,77.0,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9338,49.005,22.0,6,87,0.0,2,77.0,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9339,33.075,275.0,7,87,0.6,2,77.0,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9340,3375.375,25.0,7,87,0.0,2,77.0,1.0,1.0,25.0,1.0,150.075,0.0,80632.5,0.0
9341,34.005,20.0,7,87,0.0,2,77.0,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9342,3543.375,25.0,7,87,0.0,2,77.0,1.0,1.0,25.0,1.0,150.075,0.0,84832.5,0.0
9343,3754.875,25.0,7,87,0.0,2,77.0,1.0,1.0,25.0,1.0,150.075,0.0,90120.0,0.0
9344,49.005,22.0,7,87,0.0,2,77.0,0.0,-0.0,0.0,1.0,150.075,0,0.0,0.0
9345,33.075,275.0,8,87,0.6,2,77.0,0.0,-0.0,0.0,1.0,67.005,0,0.0,0.0
9346,3375.375,25.0,8,87,0.0,2,77.0,1.0,1.0,25.0,1.0,67.005,0.0,82709.25,0.0
9347,3451.125,20.0,8,87,0.0,2,77.0,1.0,1.0,20.0,1.0,67.005,0.0,67682.4,0.0
9348,3545.625,25.0,8,87,0.0,2,77.0,1.0,1.0,25.0,1.0,67.005,0.0,86965.5,0.0
9349,375.825,25.0,8,87,0.0,2,77.0,1.0,1.0,25.0,1.0,67.005,0.0,7720.5,0.0
9350,49.005,22.0,8,87,0.0,2,77.0,0.0,-0.0,0.0,1.0,67.005,0,0.0,0.0
9351,28.875,120.0,9,87,0.6,2,77.0,0.0,-0.0,0.0,1.0,49.005,0,0.0,0.0
9352,28.875,25.0,9,87,0.0,2,77.0,0.0,-0.0,0.0,1.0,49.005,0,0.0,0.0
9353,29.565,25.0,9,87,0.0,2,77.0,0.0,-0.0,0.0,1.0,49.005,0,0.0,0.0
9354,49.005,222.0,9,87,0.0,2,77.0,1.0,1.0,222.0,1.0,49.005,0.0,0.0,0.0
9355,28.875,275.0,10,87,0.6,2,77.0,0.0,-0.0,0.0,1.0,49.005,0,0.0,0.0
9356,28.875,25.0,10,87,0.0,2,77.0,0.0,-0.0,0.0,1.0,49.005,0,0.0,0.0
9357,28.875,20.0,10,87,0.0,2,77.0,0.0,-0.0,0.0,1.0,49.005,0,0.0,0.0
