BidID,Price,Quantity,Period,ParentBidID,AR,Location,FC,x_solution,y_solution,cleared_volume,z_solution,pi_star,delta_star,payment,surplus
5684,39.375,25.5,9,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
5685,39.375,25.5,9,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
5686,39.375,25.5,9,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
5687,39.375,25.5,9,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
5688,39.375,25.5,9,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
5689,39.375,25.5,9,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
5690,39.375,25.5,9,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
5691,39.375,25.5,9,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.37500000000003,0.0,0.0,0.0
5692,676.125,19.5,9,49,0.0,1,105.0,1.0,1.0,19.5,1.0,225.37500000000003,0.0,4394.812500000001,8789.625
5693,39.375,170.0,10,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5694,39.375,25.5,10,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5695,39.375,25.5,10,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5696,39.375,25.5,10,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5697,39.375,25.5,10,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5698,39.375,25.5,10,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5699,39.375,25.5,10,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5700,39.375,25.5,10,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5701,39.375,25.5,10,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5702,39.375,25.5,10,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5703,39.375,25.5,10,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5704,676.125,19.5,10,49,0.0,1,105.0,1.0,1.0,19.5,1.0,225.375,0.0,4394.8125,8789.625
5705,39.375,170.0,11,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5706,39.375,25.5,11,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5707,39.375,25.5,11,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5708,39.375,25.5,11,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5709,39.375,25.5,11,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5710,39.375,25.5,11,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5711,39.375,25.5,11,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5712,39.375,25.5,11,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5713,39.375,25.5,11,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5714,39.375,25.5,11,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5715,39.375,25.5,11,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5716,676.125,19.5,11,49,0.0,1,105.0,1.0,1.0,19.5,1.0,225.375,0.0,4394.8125,8789.625
5717,39.375,170.0,12,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5718,39.375,25.5,12,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5719,39.375,25.5,12,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5720,39.375,25.5,12,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5721,39.375,25.5,12,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5722,39.375,25.5,12,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5723,39.375,25.5,12,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5724,39.375,25.5,12,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5725,39.375,25.5,12,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5726,39.375,25.5,12,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5727,39.375,25.5,12,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5728,676.125,19.5,12,49,0.0,1,105.0,1.0,1.0,19.5,1.0,225.375,0.0,4394.8125,8789.625
5729,39.375,170.0,13,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5730,39.375,25.5,13,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5731,39.375,25.5,13,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5732,39.375,25.5,13,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5733,39.375,25.5,13,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5734,39.375,25.5,13,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5735,39.375,25.5,13,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5736,39.375,25.5,13,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5737,39.375,25.5,13,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5738,39.375,25.5,13,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5739,39.375,25.5,13,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5740,676.125,19.5,13,49,0.0,1,105.0,1.0,1.0,19.5,1.0,281.175,0.0,5482.9125,7701.525
5741,39.375,170.0,14,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5742,39.375,25.5,14,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5743,39.375,25.5,14,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5744,39.375,25.5,14,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5745,39.375,25.5,14,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5746,39.375,25.5,14,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5747,39.375,25.5,14,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5748,39.375,25.5,14,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5749,39.375,25.5,14,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5750,39.375,25.5,14,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5751,39.375,25.5,14,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,225.375,0.0,0.0,0.0
5752,676.125,19.5,14,49,0.0,1,105.0,1.0,1.0,19.5,1.0,225.375,0.0,4394.8125,8789.625
5753,39.375,170.0,15,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5754,39.375,25.5,15,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5755,39.375,25.5,15,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5756,39.375,25.5,15,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5757,39.375,25.5,15,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5758,39.375,25.5,15,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5759,39.375,25.5,15,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5760,39.375,25.5,15,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5761,39.375,25.5,15,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5762,39.375,25.5,15,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5763,39.375,25.5,15,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5764,676.125,19.5,15,49,0.0,1,105.0,1.0,1.0,19.5,1.0,207.225,0.0,4040.8875,9143.55
5765,39.375,170.0,16,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5766,39.375,25.5,16,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5767,39.375,25.5,16,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5768,39.375,25.5,16,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5769,39.375,25.5,16,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5770,39.375,25.5,16,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5771,39.375,25.5,16,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5772,39.375,25.5,16,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5773,39.375,25.5,16,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5774,39.375,25.5,16,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5775,39.375,25.5,16,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5776,676.125,19.5,16,49,0.0,1,105.0,1.0,1.0,19.5,1.0,207.225,0.0,4040.8875,9143.55
5777,39.375,170.0,17,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5778,39.375,25.5,17,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5779,39.375,25.5,17,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5780,39.375,25.5,17,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5781,39.375,25.5,17,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5782,39.375,25.5,17,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5783,39.375,25.5,17,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5784,39.375,25.5,17,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5785,39.375,25.5,17,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5786,39.375,25.5,17,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5787,39.375,25.5,17,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,207.225,0.0,0.0,0.0
5788,676.125,19.5,17,49,0.0,1,105.0,1.0,1.0,19.5,1.0,207.225,0.0,4040.8875,9143.55
5789,39.375,170.0,18,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
5790,39.375,25.5,18,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
5791,39.375,25.5,18,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
5792,39.375,25.5,18,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
5793,39.375,25.5,18,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
5794,39.375,25.5,18,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
5795,39.375,25.5,18,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
5796,39.375,25.5,18,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
5797,39.375,25.5,18,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
5798,39.375,25.5,18,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
5799,39.375,25.5,18,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,200.625,0.0,0.0,0.0
5800,676.125,19.5,18,49,0.0,1,105.0,1.0,1.0,19.5,1.0,200.625,0.0,3912.1875,9272.25
5801,39.375,170.0,19,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5802,39.375,25.5,19,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5803,39.375,25.5,19,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5804,39.375,25.5,19,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5805,39.375,25.5,19,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5806,39.375,25.5,19,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5807,39.375,25.5,19,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5808,39.375,25.5,19,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5809,39.375,25.5,19,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5810,39.375,25.5,19,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5811,39.375,25.5,19,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5812,676.125,19.5,19,49,0.0,1,105.0,1.0,1.0,19.5,1.0,190.875,0.0,3722.0625,9462.375
5813,39.375,170.0,20,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5814,39.375,25.5,20,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5815,39.375,25.5,20,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5816,39.375,25.5,20,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5817,39.375,25.5,20,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5818,39.375,25.5,20,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5819,39.375,25.5,20,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5820,39.375,25.5,20,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5821,39.375,25.5,20,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5822,39.375,25.5,20,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5823,39.375,25.5,20,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5824,676.125,19.5,20,49,0.0,1,105.0,1.0,1.0,19.5,1.0,190.875,0.0,3722.0625,9462.375
5825,39.375,170.0,21,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5826,39.375,25.5,21,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5827,39.375,25.5,21,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5828,39.375,25.5,21,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5829,39.375,25.5,21,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5830,39.375,25.5,21,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5831,39.375,25.5,21,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5832,39.375,25.5,21,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5833,39.375,25.5,21,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5834,39.375,25.5,21,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5835,39.375,25.5,21,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5836,676.125,19.5,21,49,0.0,1,105.0,1.0,1.0,19.5,1.0,190.875,0.0,3722.0625,9462.375
5837,39.375,170.0,22,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5838,39.375,25.5,22,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5839,39.375,25.5,22,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5840,39.375,25.5,22,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5841,39.375,25.5,22,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5842,39.375,25.5,22,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5843,39.375,25.5,22,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5844,39.375,25.5,22,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5845,39.375,25.5,22,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5846,39.375,25.5,22,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5847,39.375,25.5,22,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,190.875,0.0,0.0,0.0
5848,676.125,19.5,22,49,0.0,1,105.0,1.0,1.0,19.5,1.0,190.875,0.0,3722.0625,9462.375
5849,39.375,170.0,23,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5850,39.375,25.5,23,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5851,39.375,25.5,23,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5852,39.375,25.5,23,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5853,39.375,25.5,23,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5854,39.375,25.5,23,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5855,39.375,25.5,23,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5856,39.375,25.5,23,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5857,39.375,25.5,23,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5858,39.375,25.5,23,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5859,39.375,25.5,23,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5860,676.125,19.5,23,49,0.0,1,105.0,1.0,1.0,19.5,1.0,281.175,0.0,5482.9125,7701.525
5861,39.375,170.0,24,49,0.6,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5862,39.375,25.5,24,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5863,39.375,25.5,24,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5864,39.375,25.5,24,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5865,39.375,25.5,24,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5866,39.375,25.5,24,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5867,39.375,25.5,24,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5868,39.375,25.5,24,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5869,39.375,25.5,24,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5870,39.375,25.5,24,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5871,39.375,25.5,24,49,0.0,1,105.0,0.0,-0.0,0.0,1.0,281.175,0.0,0.0,0.0
5872,676.125,19.5,24,49,0.0,1,105.0,1.0,1.0,19.5,1.0,281.175,0.0,5482.9125,7701.525
5873,6751.125,-264.0,1,50,0.6,1,55.26,0.0,-0.0,-0.0,1.0,151.875,0.0,0.0,0.0
5874,207.225,-10.0,2,50,0.6,1,55.26,0.0,-0.0,-0.0,1.0,170.625,0.0,0.0,0.0
5875,6751.125,-254.0,2,50,0.0,1,55.26,0.0,-0.0,-0.0,1.0,170.625,0.0,0.0,0.0
5876,207.225,-35.0,3,50,0.6,1,55.26,0.0,-0.0,-0.0,1.0,170.625,0.0,0.0,0.0
5877,6751.125,-229.0,3,50,0.0,1,55.26,0.0,-0.0,-0.0,1.0,170.625,0.0,0.0,0.0
5878,207.225,-75.0,4,50,0.6,1,55.26,0.0,-0.0,-0.0,1.0,190.875,0.0,0.0,0.0
5879,6751.125,-189.0,4,50,0.0,1,55.26,0.0,-0.0,-0.0,1.0,190.875,0.0,0.0,0.0
5880,207.225,-122.0,5,50,0.6,1,55.26,1.0,1.0,-122.0,1.0,676.125,0.0,82487.25,57205.799999999996
5881,6751.125,-142.0,5,50,0.0,1,55.26,0.0,-0.0,-0.0,1.0,676.125,0.0,0.0,0.0
5882,207.225,-130.0,6,50,0.6,1,55.26,1.0,1.0,-130.0,1.0,637.875,0.0,82923.75,55984.5
5883,207.225,-35.0,6,50,0.0,1,55.26,1.0,1.0,-35.0,1.0,637.875,0.0,22325.625,15072.75
5884,6751.125,-99.0,6,50,0.0,1,55.26,0.0,-0.0,-0.0,1.0,637.875,0.0,0.0,0.0
5885,207.225,-130.0,7,50,0.6,1,55.26,1.0,1.0,-130.0,1.0,583.875,0.0,75903.75,48964.5
5886,207.225,-60.0,7,50,0.0,1,55.26,1.0,1.0,-60.0,1.0,583.875,0.0,35032.5,22599.0
5887,207.225,-12.0,7,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,583.875,0.0,7006.5,4519.799999999999
5888,207.225,-12.0,7,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,583.875,0.0,7006.5,4519.799999999999
5889,207.225,-12.0,7,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,583.875,0.0,7006.5,4519.799999999999
5890,6751.125,-38.0,7,50,0.0,1,55.26,0.0,-0.0,-0.0,1.0,583.875,0.0,0.0,0.0
5891,207.225,-130.0,8,50,0.6,1,55.26,1.0,1.0,-130.0,1.0,308.925,0.0,40160.25,13221.000000000002
5892,207.225,-60.0,8,50,0.0,1,55.26,1.0,1.0,-60.0,1.0,308.925,0.0,18535.5,6102.000000000001
5893,207.225,-12.0,8,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,308.925,0.0,3707.1000000000004,1220.4
5894,207.225,-12.0,8,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,308.925,0.0,3707.1000000000004,1220.4
5895,207.225,-12.0,8,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,308.925,0.0,3707.1000000000004,1220.4
5896,207.225,-12.0,8,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,308.925,0.0,3707.1000000000004,1220.4
5897,207.225,-12.0,8,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,308.925,0.0,3707.1000000000004,1220.4
5898,6751.125,-14.0,8,50,0.0,1,55.26,0.0,-0.0,-0.0,1.0,308.925,0.0,0.0,0.0
5899,207.225,-130.0,9,50,0.6,1,55.26,1.0,1.0,-130.0,1.0,225.37500000000003,0.0,29298.750000000004,2359.5000000000045
5900,207.225,-60.0,9,50,0.0,1,55.26,1.0,1.0,-60.0,1.0,225.37500000000003,0.0,13522.500000000002,1089.000000000002
5901,207.225,-12.0,9,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,225.37500000000003,0.0,2704.5000000000005,217.8000000000004
5902,207.225,-12.0,9,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,225.37500000000003,0.0,2704.5000000000005,217.8000000000004
5903,207.225,-12.0,9,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,225.37500000000003,0.0,2704.5000000000005,217.8000000000004
5904,207.225,-12.0,9,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,225.37500000000003,0.0,2704.5000000000005,217.8000000000004
5905,207.225,-12.0,9,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,225.37500000000003,0.0,2704.5000000000005,217.8000000000004
5906,6751.125,-14.0,9,50,0.0,1,55.26,0.0,-0.0,-0.0,1.0,225.37500000000003,0.0,0.0,0.0
5907,207.225,-130.0,10,50,0.6,1,55.26,1.0,1.0,-130.0,1.0,225.375,0.0,29298.75,2359.500000000001
5908,207.225,-60.0,10,50,0.0,1,55.26,1.0,1.0,-60.0,1.0,225.375,0.0,13522.5,1089.0000000000005
5909,207.225,-12.0,10,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,225.375,0.0,2704.5,217.80000000000007
5910,207.225,-12.0,10,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,225.375,0.0,2704.5,217.80000000000007
5911,207.225,-12.0,10,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,225.375,0.0,2704.5,217.80000000000007
5912,207.225,-12.0,10,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,225.375,0.0,2704.5,217.80000000000007
5913,207.225,-12.0,10,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,225.375,0.0,2704.5,217.80000000000007
5914,6751.125,-14.0,10,50,0.0,1,55.26,0.0,-0.0,-0.0,1.0,225.375,0.0,0.0,0.0
5915,207.225,-130.0,11,50,0.6,1,55.26,1.0,1.0,-130.0,1.0,225.375,0.0,29298.75,2359.500000000001
5916,207.225,-60.0,11,50,0.0,1,55.26,1.0,1.0,-60.0,1.0,225.375,0.0,13522.5,1089.0000000000005
5917,207.225,-12.0,11,50,0.0,1,55.26,1.0,1.0,-12.0,1.0,225.375,0.0,2704.5,217.80000000000007
