BidID,Price,Quantity,Period,ParentBidID,AR,Location,FC,x_solution,y_solution,z_solution,pi_star,delta_star
14528,6754.875,7.92,12,134,0.0,3,76.512,1.0,1.0,1.0,299.475,-76.512
14529,35.865,24.0,13,134,0.6,3,76.512,0.0,-0.0,1.0,299.475,-76.512
14530,3712.875,9.6,13,134,0.0,3,76.512,1.0,1.0,1.0,299.475,-76.512
14531,6754.875,7.92,13,134,0.0,3,76.512,1.0,1.0,1.0,299.475,-76.512
14532,35.865,24.0,14,134,0.6,3,76.512,0.0,-0.0,1.0,281.175,-76.512
14533,3712.875,9.6,14,134,0.0,3,76.512,1.0,1.0,1.0,281.175,-76.512
14534,6754.875,7.92,14,134,0.0,3,76.512,1.0,1.0,1.0,281.175,-76.512
14535,35.865,24.0,15,134,0.6,3,76.512,0.0,-0.0,1.0,281.175,-76.512
14536,3712.875,9.6,15,134,0.0,3,76.512,1.0,1.0,1.0,281.175,-76.512
14537,6754.875,7.92,15,134,0.0,3,76.512,1.0,1.0,1.0,281.175,-76.512
14538,35.865,24.0,16,134,0.6,3,76.512,0.0,-0.0,1.0,306.075,-76.512
14539,3712.875,9.6,16,134,0.0,3,76.512,1.0,1.0,1.0,306.075,-76.512
14540,6754.875,7.92,16,134,0.0,3,76.512,1.0,1.0,1.0,306.075,-76.512
14541,35.865,24.0,17,134,0.6,3,76.512,0.0,-0.0,1.0,319.275,-76.512
14542,3712.875,9.6,17,134,0.0,3,76.512,1.0,1.0,1.0,319.275,-76.512
14543,6754.875,7.92,17,134,0.0,3,76.512,1.0,1.0,1.0,319.275,-76.512
14544,35.865,29.6,18,134,0.6,3,76.512,0.0,-0.0,1.0,676.125,-76.512
14545,6754.875,11.92,18,134,0.0,3,76.512,1.0,1.0,1.0,676.125,-76.512
14546,35.865,16.0,19,134,0.6,3,76.512,0.0,-0.0,1.0,556.875,-76.512
14547,6754.875,25.52,19,134,0.0,3,76.512,1.0,1.0,1.0,556.875,-76.512
14548,35.865,6.4,20,134,0.6,3,76.512,0.0,-0.0,1.0,676.125,-76.512
14549,6754.875,35.12,20,134,0.0,3,76.512,1.0,1.0,1.0,676.125,-76.512
14550,6754.875,41.52,21,134,0.6,3,76.512,1.0,1.0,1.0,319.275,-76.512
14551,6754.875,41.52,22,134,0.6,3,76.512,1.0,1.0,1.0,190.875,-76.512
14552,6754.875,41.52,23,134,0.6,3,76.512,1.0,1.0,1.0,299.475,-76.512
14553,6754.875,41.52,24,134,0.6,3,76.512,1.0,1.0,1.0,281.175,-76.512
14554,23.895,62.4,1,135,0.6,3,50.976,0.0,-0.0,1.0,308.925,-50.976
14555,23.895,49.6,1,135,0.0,3,50.976,0.0,-0.0,1.0,308.925,-50.976
14556,562.875,21.12,1,135,0.0,3,50.976,1.0,1.0,1.0,308.925,-50.976
14557,23.895,62.4,2,135,0.6,3,50.976,0.0,-0.0,1.0,281.175,-50.976
14558,23.895,49.6,2,135,0.0,3,50.976,0.0,-0.0,1.0,281.175,-50.976
14559,562.875,21.12,2,135,0.0,3,50.976,1.0,1.0,1.0,281.175,-50.976
14560,23.895,62.4,3,135,0.6,3,50.976,0.0,-0.0,1.0,207.22499999999997,-50.976
14561,23.895,49.6,3,135,0.0,3,50.976,0.0,-0.0,1.0,207.22499999999997,-50.976
14562,562.875,21.12,3,135,0.0,3,50.976,1.0,1.0,1.0,207.22499999999997,-50.976
14563,23.895,62.4,4,135,0.6,3,50.976,0.0,-0.0,1.0,207.22499999999997,-50.976
14564,23.895,49.6,4,135,0.0,3,50.976,0.0,-0.0,1.0,207.22499999999997,-50.976
14565,562.875,21.12,4,135,0.0,3,50.976,1.0,1.0,1.0,207.22499999999997,-50.976
14566,23.895,62.4,5,135,0.6,3,50.976,0.0,-0.0,1.0,306.075,-50.976
14567,23.895,49.6,5,135,0.0,3,50.976,0.0,-0.0,1.0,306.075,-50.976
14568,562.875,21.12,5,135,0.0,3,50.976,1.0,1.0,1.0,306.075,-50.976
14569,23.895,62.4,6,135,0.6,3,50.976,0.0,-0.0,1.0,306.075,-50.976
14570,23.895,49.6,6,135,0.0,3,50.976,0.0,-0.0,1.0,306.075,-50.976
14571,562.875,21.12,6,135,0.0,3,50.976,1.0,1.0,1.0,306.075,-50.976
14572,23.895,62.4,7,135,0.6,3,50.976,0.0,-0.0,1.0,306.075,-50.976
14573,23.895,49.6,7,135,0.0,3,50.976,0.0,-0.0,1.0,306.075,-50.976
14574,562.875,21.12,7,135,0.0,3,50.976,1.0,1.0,1.0,306.075,-50.976
14575,23.895,62.4,8,135,0.6,3,50.976,0.0,-0.0,1.0,281.175,-50.976
14576,23.895,49.6,8,135,0.0,3,50.976,0.0,-0.0,1.0,281.175,-50.976
14577,562.875,21.12,8,135,0.0,3,50.976,1.0,1.0,1.0,281.175,-50.976
14578,23.895,62.4,9,135,0.6,3,50.976,0.0,-0.0,1.0,207.225,-50.976
14579,23.895,49.6,9,135,0.0,3,50.976,0.0,-0.0,1.0,207.225,-50.976
14580,562.875,21.12,9,135,0.0,3,50.976,1.0,1.0,1.0,207.225,-50.976
14581,23.895,62.4,10,135,0.6,3,50.976,0.0,-0.0,1.0,306.075,-50.976
14582,23.895,49.6,10,135,0.0,3,50.976,0.0,-0.0,1.0,306.075,-50.976
14583,562.875,21.12,10,135,0.0,3,50.976,1.0,1.0,1.0,306.075,-50.976
14584,23.895,62.4,11,135,0.6,3,50.976,0.0,-0.0,1.0,299.475,-50.976
14585,23.895,49.6,11,135,0.0,3,50.976,0.0,-0.0,1.0,299.475,-50.976
14586,562.875,21.12,11,135,0.0,3,50.976,1.0,1.0,1.0,299.475,-50.976
14587,23.895,62.4,12,135,0.6,3,50.976,0.0,-0.0,1.0,299.475,-50.976
14588,23.895,49.6,12,135,0.0,3,50.976,0.0,-0.0,1.0,299.475,-50.976
14589,562.875,21.12,12,135,0.0,3,50.976,1.0,1.0,1.0,299.475,-50.976
14590,23.895,62.4,13,135,0.6,3,50.976,0.0,-0.0,1.0,299.475,-50.976
14591,23.895,49.6,13,135,0.0,3,50.976,0.0,-0.0,1.0,299.475,-50.976
14592,562.875,21.12,13,135,0.0,3,50.976,1.0,1.0,1.0,299.475,-50.976
14593,23.895,62.4,14,135,0.6,3,50.976,0.0,-0.0,1.0,281.175,-50.976
14594,23.895,49.6,14,135,0.0,3,50.976,0.0,-0.0,1.0,281.175,-50.976
14595,562.875,21.12,14,135,0.0,3,50.976,1.0,1.0,1.0,281.175,-50.976
14596,23.895,62.4,15,135,0.6,3,50.976,0.0,-0.0,1.0,281.175,-50.976
14597,23.895,49.6,15,135,0.0,3,50.976,0.0,-0.0,1.0,281.175,-50.976
14598,562.875,21.12,15,135,0.0,3,50.976,1.0,1.0,1.0,281.175,-50.976
14599,23.895,62.4,16,135,0.6,3,50.976,0.0,-0.0,1.0,306.075,-50.976
14600,23.895,49.6,16,135,0.0,3,50.976,0.0,-0.0,1.0,306.075,-50.976
14601,562.875,21.12,16,135,0.0,3,50.976,1.0,1.0,1.0,306.075,-50.976
14602,23.895,62.4,17,135,0.6,3,50.976,0.0,-0.0,1.0,319.275,-50.976
14603,23.895,33.6,17,135,0.0,3,50.976,0.0,-0.0,1.0,319.275,-50.976
14604,562.875,37.12,17,135,0.0,3,50.976,1.0,1.0,1.0,319.275,-50.976
14605,23.895,62.4,18,135,0.6,3,50.976,0.0,-0.0,1.0,676.125,-50.976
14606,23.895,49.6,18,135,0.0,3,50.976,0.0,-0.0,1.0,676.125,-50.976
14607,562.875,21.12,18,135,0.0,3,50.976,0.0,-0.0,1.0,676.125,-50.976
14608,23.895,62.4,19,135,0.6,3,50.976,0.0,-0.0,1.0,556.875,-50.976
14609,23.895,33.6,19,135,0.0,3,50.976,0.0,-0.0,1.0,556.875,-50.976
14610,562.875,37.12,19,135,0.0,3,50.976,-0.0,-0.0,1.0,556.875,-50.976
14611,23.895,62.4,20,135,0.6,3,50.976,0.0,-0.0,1.0,676.125,-50.976
14612,562.875,70.72,20,135,0.0,3,50.976,0.0,-0.0,1.0,676.125,-50.976
14613,23.895,36.0,21,135,0.6,3,50.976,0.0,-0.0,1.0,319.275,-50.976
14614,562.875,97.12,21,135,0.0,3,50.976,1.0,1.0,1.0,319.275,-50.976
14615,23.895,12.0,22,135,0.6,3,50.976,0.0,-0.0,1.0,190.875,-50.976
14616,562.875,121.12,22,135,0.0,3,50.976,1.0,1.0,1.0,190.875,-50.976
14617,562.875,133.12,23,135,0.6,3,50.976,1.0,1.0,1.0,299.475,-50.976
14618,562.875,133.12,24,135,0.6,3,50.976,1.0,1.0,1.0,281.175,-50.976
14619,3503.625,166.4,1,136,0.6,3,74.744,1.0,1.0,1.0,308.925,-74.744
14620,3503.625,97.6,1,136,0.0,3,74.744,1.0,1.0,1.0,308.925,-74.744
14621,3503.625,166.4,2,136,0.6,3,74.744,1.0,1.0,1.0,281.175,-74.744
14622,3503.625,97.6,2,136,0.0,3,74.744,1.0,1.0,1.0,281.175,-74.744
14623,3503.625,166.4,3,136,0.6,3,74.744,1.0,1.0,1.0,207.22499999999997,-74.744
14624,3503.625,97.6,3,136,0.0,3,74.744,1.0,1.0,1.0,207.22499999999997,-74.744
14625,3503.625,166.4,4,136,0.6,3,74.744,1.0,1.0,1.0,207.22499999999997,-74.744
14626,3503.625,97.6,4,136,0.0,3,74.744,1.0,1.0,1.0,207.22499999999997,-74.744
14627,3503.625,166.4,5,136,0.6,3,74.744,1.0,1.0,1.0,306.075,-74.744
14628,3503.625,97.6,5,136,0.0,3,74.744,1.0,1.0,1.0,306.075,-74.744
14629,3503.625,166.4,6,136,0.6,3,74.744,1.0,1.0,1.0,306.075,-74.744
14630,3503.625,97.6,6,136,0.0,3,74.744,1.0,1.0,1.0,306.075,-74.744
14631,3503.625,166.4,7,136,0.6,3,74.744,1.0,1.0,1.0,306.075,-74.744
14632,3503.625,97.6,7,136,0.0,3,74.744,1.0,1.0,1.0,306.075,-74.744
14633,3503.625,166.4,8,136,0.6,3,74.744,1.0,1.0,1.0,281.175,-74.744
14634,3503.625,97.6,8,136,0.0,3,74.744,1.0,1.0,1.0,281.175,-74.744
14635,3503.625,166.4,9,136,0.6,3,74.744,1.0,1.0,1.0,207.225,-74.744
14636,3503.625,97.6,9,136,0.0,3,74.744,1.0,1.0,1.0,207.225,-74.744
14637,3503.625,166.4,10,136,0.6,3,74.744,1.0,1.0,1.0,306.075,-74.744
14638,3503.625,97.6,10,136,0.0,3,74.744,1.0,1.0,1.0,306.075,-74.744
14639,3503.625,166.4,11,136,0.6,3,74.744,1.0,1.0,1.0,299.475,-74.744
14640,3503.625,97.6,11,136,0.0,3,74.744,1.0,1.0,1.0,299.475,-74.744
14641,3503.625,166.4,12,136,0.6,3,74.744,1.0,1.0,1.0,299.475,-74.744
14642,3503.625,97.6,12,136,0.0,3,74.744,1.0,1.0,1.0,299.475,-74.744
14643,3503.625,166.4,13,136,0.6,3,74.744,1.0,1.0,1.0,299.475,-74.744
14644,3503.625,97.6,13,136,0.0,3,74.744,1.0,1.0,1.0,299.475,-74.744
14645,3503.625,166.4,14,136,0.6,3,74.744,1.0,1.0,1.0,281.175,-74.744
14646,3503.625,97.6,14,136,0.0,3,74.744,1.0,1.0,1.0,281.175,-74.744
14647,3503.625,166.4,15,136,0.6,3,74.744,1.0,1.0,1.0,281.175,-74.744
14648,3503.625,97.6,15,136,0.0,3,74.744,1.0,1.0,1.0,281.175,-74.744
14649,3503.625,166.4,16,136,0.6,3,74.744,1.0,1.0,1.0,306.075,-74.744
14650,3503.625,97.6,16,136,0.0,3,74.744,1.0,1.0,1.0,306.075,-74.744
14651,3503.625,166.4,17,136,0.6,3,74.744,1.0,1.0,1.0,319.275,-74.744
14652,3503.625,81.6,17,136,0.0,3,74.744,1.0,1.0,1.0,319.275,-74.744
14653,3503.625,166.4,18,136,0.6,3,74.744,1.0,1.0,1.0,676.125,-74.744
14654,3503.625,28.0,18,136,0.0,3,74.744,1.0,1.0,1.0,676.125,-74.744
14655,3503.625,69.6,18,136,0.0,3,74.744,1.0,1.0,1.0,676.125,-74.744
14656,3503.625,88.0,19,136,0.6,3,74.744,1.0,1.0,1.0,556.875,-74.744
14657,3503.625,176.0,19,136,0.0,3,74.744,1.0,1.0,1.0,556.875,-74.744
14658,3503.625,20.0,20,136,0.6,3,74.744,1.0,1.0,1.0,676.125,-74.744
14659,3503.625,244.0,20,136,0.0,3,74.744,1.0,1.0,1.0,676.125,-74.744
14660,3503.625,264.0,21,136,0.6,3,74.744,1.0,1.0,1.0,319.275,-74.744
14661,3503.625,264.0,22,136,0.6,3,74.744,1.0,1.0,1.0,190.875,-74.744
14662,3503.625,264.0,23,136,0.6,3,74.744,1.0,1.0,1.0,299.475,-74.744
14663,3503.625,264.0,24,136,0.6,3,74.744,1.0,1.0,1.0,281.175,-74.744
14664,2641.125,152.0,1,137,0.6,3,56.344,1.0,1.0,1.0,308.925,-56.344
14665,2641.125,14.4,1,137,0.0,3,56.344,1.0,1.0,1.0,308.925,-56.344
14666,2641.125,14.4,1,137,0.0,3,56.344,1.0,1.0,1.0,308.925,-56.344
14667,2641.125,14.4,1,137,0.0,3,56.344,1.0,1.0,1.0,308.925,-56.344
14668,2641.125,14.4,1,137,0.0,3,56.344,1.0,1.0,1.0,308.925,-56.344
14669,2641.125,14.4,1,137,0.0,3,56.344,1.0,1.0,1.0,308.925,-56.344
14670,2641.125,14.4,1,137,0.0,3,56.344,1.0,1.0,1.0,308.925,-56.344
14671,2641.125,14.4,1,137,0.0,3,56.344,1.0,1.0,1.0,308.925,-56.344
14672,2641.125,14.4,1,137,0.0,3,56.344,1.0,1.0,1.0,308.925,-56.344
14673,2641.125,14.4,1,137,0.0,3,56.344,1.0,1.0,1.0,308.925,-56.344
14674,2641.125,14.4,1,137,0.0,3,56.344,1.0,1.0,1.0,308.925,-56.344
14675,676.125,19.28,1,137,0.0,3,56.344,1.0,1.0,1.0,308.925,-56.344
14676,2641.125,152.0,2,137,0.6,3,56.344,1.0,1.0,1.0,281.175,-56.344
14677,2641.125,14.4,2,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14678,2641.125,14.4,2,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14679,2641.125,14.4,2,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14680,2641.125,14.4,2,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14681,2641.125,14.4,2,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14682,2641.125,14.4,2,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14683,2641.125,14.4,2,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14684,2641.125,14.4,2,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14685,2641.125,14.4,2,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14686,2641.125,14.4,2,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14687,676.125,19.28,2,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14688,2641.125,152.0,3,137,0.6,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14689,2641.125,14.4,3,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14690,2641.125,14.4,3,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14691,2641.125,14.4,3,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14692,2641.125,14.4,3,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14693,2641.125,14.4,3,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14694,2641.125,14.4,3,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14695,2641.125,14.4,3,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14696,2641.125,14.4,3,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14697,2641.125,14.4,3,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14698,2641.125,14.4,3,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14699,676.125,19.28,3,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14700,2641.125,152.0,4,137,0.6,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14701,2641.125,14.4,4,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14702,2641.125,14.4,4,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14703,2641.125,14.4,4,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14704,2641.125,14.4,4,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14705,2641.125,14.4,4,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14706,2641.125,14.4,4,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14707,2641.125,14.4,4,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14708,2641.125,14.4,4,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14709,2641.125,14.4,4,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14710,2641.125,14.4,4,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14711,676.125,19.28,4,137,0.0,3,56.344,1.0,1.0,1.0,207.22499999999997,-56.344
14712,2641.125,152.0,5,137,0.6,3,56.344,1.0,1.0,1.0,306.075,-56.344
14713,2641.125,14.4,5,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14714,2641.125,14.4,5,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14715,2641.125,14.4,5,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14716,2641.125,14.4,5,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14717,2641.125,14.4,5,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14718,2641.125,14.4,5,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14719,2641.125,14.4,5,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14720,2641.125,14.4,5,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14721,2641.125,14.4,5,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14722,2641.125,14.4,5,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14723,676.125,19.28,5,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14724,2641.125,152.0,6,137,0.6,3,56.344,1.0,1.0,1.0,306.075,-56.344
14725,2641.125,14.4,6,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14726,2641.125,14.4,6,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14727,2641.125,14.4,6,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14728,2641.125,14.4,6,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14729,2641.125,14.4,6,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14730,2641.125,14.4,6,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14731,2641.125,14.4,6,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14732,2641.125,14.4,6,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14733,2641.125,14.4,6,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14734,2641.125,14.4,6,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14735,676.125,19.28,6,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14736,2641.125,152.0,7,137,0.6,3,56.344,1.0,1.0,1.0,306.075,-56.344
14737,2641.125,14.4,7,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14738,2641.125,14.4,7,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14739,2641.125,14.4,7,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14740,2641.125,14.4,7,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14741,2641.125,14.4,7,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14742,2641.125,14.4,7,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14743,2641.125,14.4,7,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14744,2641.125,14.4,7,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14745,2641.125,14.4,7,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14746,2641.125,14.4,7,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14747,676.125,19.28,7,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14748,2641.125,152.0,8,137,0.6,3,56.344,1.0,1.0,1.0,281.175,-56.344
14749,2641.125,14.4,8,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14750,2641.125,14.4,8,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14751,2641.125,14.4,8,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14752,2641.125,14.4,8,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14753,2641.125,14.4,8,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14754,2641.125,14.4,8,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14755,2641.125,14.4,8,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14756,2641.125,14.4,8,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14757,2641.125,14.4,8,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14758,2641.125,14.4,8,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14759,676.125,19.28,8,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
14760,2641.125,152.0,9,137,0.6,3,56.344,1.0,1.0,1.0,207.225,-56.344
14761,2641.125,14.4,9,137,0.0,3,56.344,1.0,1.0,1.0,207.225,-56.344
14762,2641.125,14.4,9,137,0.0,3,56.344,1.0,1.0,1.0,207.225,-56.344
14763,2641.125,14.4,9,137,0.0,3,56.344,1.0,1.0,1.0,207.225,-56.344
14764,2641.125,14.4,9,137,0.0,3,56.344,1.0,1.0,1.0,207.225,-56.344
14765,2641.125,14.4,9,137,0.0,3,56.344,1.0,1.0,1.0,207.225,-56.344
14766,2641.125,14.4,9,137,0.0,3,56.344,1.0,1.0,1.0,207.225,-56.344
14767,2641.125,14.4,9,137,0.0,3,56.344,1.0,1.0,1.0,207.225,-56.344
14768,2641.125,14.4,9,137,0.0,3,56.344,1.0,1.0,1.0,207.225,-56.344
14769,2641.125,14.4,9,137,0.0,3,56.344,1.0,1.0,1.0,207.225,-56.344
14770,2641.125,14.4,9,137,0.0,3,56.344,1.0,1.0,1.0,207.225,-56.344
14771,676.125,19.28,9,137,0.0,3,56.344,1.0,1.0,1.0,207.225,-56.344
14772,2641.125,152.0,10,137,0.6,3,56.344,1.0,1.0,1.0,306.075,-56.344
14773,2641.125,14.4,10,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14774,2641.125,14.4,10,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14775,2641.125,14.4,10,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14776,2641.125,14.4,10,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14777,2641.125,14.4,10,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14778,2641.125,14.4,10,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14779,2641.125,14.4,10,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14780,2641.125,14.4,10,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14781,2641.125,14.4,10,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14782,2641.125,14.4,10,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14783,676.125,19.28,10,137,0.0,3,56.344,1.0,1.0,1.0,306.075,-56.344
14784,2641.125,152.0,11,137,0.6,3,56.344,1.0,1.0,1.0,299.475,-56.344
14785,2641.125,14.4,11,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14786,2641.125,14.4,11,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14787,2641.125,14.4,11,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14788,2641.125,14.4,11,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14789,2641.125,14.4,11,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14790,2641.125,14.4,11,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14791,2641.125,14.4,11,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14792,2641.125,14.4,11,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14793,2641.125,14.4,11,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14794,2641.125,14.4,11,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14795,676.125,19.28,11,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14796,2641.125,152.0,12,137,0.6,3,56.344,1.0,1.0,1.0,299.475,-56.344
14797,2641.125,14.4,12,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14798,2641.125,14.4,12,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14799,2641.125,14.4,12,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14800,2641.125,14.4,12,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14801,2641.125,14.4,12,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14802,2641.125,14.4,12,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14803,2641.125,14.4,12,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14804,2641.125,14.4,12,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14805,2641.125,14.4,12,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14806,2641.125,14.4,12,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14807,676.125,19.28,12,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14808,2641.125,152.0,13,137,0.6,3,56.344,1.0,1.0,1.0,299.475,-56.344
14809,2641.125,14.4,13,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14810,2641.125,14.4,13,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14811,2641.125,14.4,13,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14812,2641.125,14.4,13,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14813,2641.125,14.4,13,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14814,2641.125,14.4,13,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14815,2641.125,14.4,13,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14816,2641.125,14.4,13,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14817,2641.125,14.4,13,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14818,2641.125,14.4,13,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14819,676.125,19.28,13,137,0.0,3,56.344,1.0,1.0,1.0,299.475,-56.344
14820,2641.125,152.0,14,137,0.6,3,56.344,1.0,1.0,1.0,281.175,-56.344
14821,2641.125,14.4,14,137,0.0,3,56.344,1.0,1.0,1.0,281.175,-56.344
